review_text,rating
핏이 엄청 예쁘게 나오고 가을에 입기 딱좋은거 같아요 ㅋㅋ,5
세미와이드라 부담없고 색상도 무난해서 데일리로 입기 좋을거 같습니다. 핏도 예뻐요!,5
핏도 예쁘고 맘에듭니다. 여름빼고 입기에 딱좋을것같네요..,5
흑청바지 특유의 향은 있긴하지만 지나다보면 빠질거고 제가 생각했던 핏이라서 잘입어볼게요 저렴해서 가성비 굿굿,5
배송빠르고 핏이 예쁘고 사진그대로 색감이 어서 맘에 듭니다 바지가 편해요,5
배송도 빠르고 입었을때 핏이 예뻐요 색깔도 보는그대로이고 맘에 듭니다,5
색감도 예쁘고 사진이랑 실물이랑 거의 비슷해서 좋았어요,5
너무 와이드한건 다리가 짧아보이는 경향이 있는데 세미 와이드라 편하고 다리도 길어보여요 허리사이즈는 딱 맞는데 데님특성상 좀 늘어난다면 더 편해질꺼 같아요,5
기장감도 길지 않아서 키가 크지 않은 분들도 부담없이 립을수 있을거 같아요! 두께도 적당해서 사계절 내내 잘 입을 수 있을거 같습니다😃,5
바지핏이 예쁘네요 키173이고 아주약간 길이가 아쉽네요 물빠짐이예뻐요,5
세일해서 가성비 좋게 득템했습미다 잘 입을게요,5
"좋은 기회로 본 제품 체험단에 선정되어 직접 착용 후 생생한 후기 남깁니다! 구매를 고려하시는 분들에게 많은 도움이 되기를 바랍니다! ⭕️ 본인 스펙 : 키 186 / 몸무게 72 / 마른체형 ⭕️ 사이즈 : 평소 바지는 30사이즈를 입고 있고 해당 제품은 M으로 신청했는데 제가 허리가 얇은 편이라 허리만 좀 크고 나머지 부분은 전체적으로 잘 맞았습니다. 구매를 고민하고 계신 분들은 사이즈를 잘 확인하셔야 할 것 같습니다. ⭕️ 원단 및 두께감 : 생각보다 얇은 느낌의 청바지입니다. 추운 겨울은 입기 힘들거같지만 반대로 여름에도 입을 수 있을 것 같은 두께입니다. 원단도 너무 각잡혀 있지 않고 조금 말랑말랑한 느낌이라 입었을 때 불편하지 않았습니다. ⭕️ 코디 : 적당한 워싱과 부담스럽지 않은 세미와이드핏의 흑청바지라 왠만한 코디에는 잘 붙습니다. 너무 센 스트릿코디만 아니면 괜찮을 것 같아요. ⭕️ 총평 : 합리적인 가격, 부담스럽지 않은 핏의 흑청바지를 찾고 계신분은 구매하셔도 후회하지 않으실 것 같습니다. 도움이 되셨다면 추천 한번씩 부탁드립니다 :)",5
가격보고 크게 기대 안했는데 입어보고 너무 마음에 들어서 다른색도 구매했습니다,5
최고에요 항상 잘 입고 있어요!!! 재질도 시원하고 좋습니다ㅎ,5
완전 만족합니다. 사진과 그대로이고 제가 생각한 핏과 느낌 그대로입니다.,5
가격 대비 준수한 바지입니다 다만 도착했을 때 주머니 실밥이 삐져나와 있었고 제 생각보다 기장이 살짝 긴게 아쉽네요,4
가격 대비 준수한 바지입니다 다만 도착했을 때 주머니 실밥이 삐져나와 있었고 제 생각보다 기장이 살짝 긴게 아쉽네요,4
약간 허벅지가 조이기는 하지만 핏이나 질은 좋은 것 같아요,5
핏이 원하던 핏이라고 확신하기에는 조금 어렵지만 색감이나 옷의 재질이 가격에 비해 좋아서 추천드려요. 매번 와이드만 입다가 세미 와이드에 적응 중이라 그런지 핏이 뭔가 아쉬웠지만 입어봤을 때 무난한 거 같아 손이 많이 갈 것 같습니다ㅎ,4
핏이 원하던 핏이라고 확신하기에는 조금 어렵지만 색감이나 옷의 재질이 가격에 비해 좋아서 추천드려요. 매번 와이드만 입다가 세미 와이드에 적응 중이라 그런지 핏이 뭔가 아쉬웠지만 입어봤을 때 무난한 거 같아 손이 많이 갈 것 같습니다ㅎ,4
세미와이드라 부담없고 색상도 무난해서 데일리로 입기 좋을거 같습니다. 핏도 예뻐요!,5
잘 입었습니다. 만족해요. 사이즈는 리뷰들 잘 보고 주문하세요. 편하진 않습니다.,1
바지가 딱 이상적인 세미와이드 핏이 나와서 좋아요,4
생각보다는 밝은 색감의 블루진입니다 부담없이 착용할수 있는 캐주얼 바지인거 같아요😃,5
사이즈 수치 비교해서 L했는데 바지가 생각보다 통이 작네용 착샷보고 주문하세요! 그래도 이쁘고 오래 앉아있어도 편합니당,5
"색상, 핏 모두 만족스럽습니다 다만, 이전에 타사몰에서 빈티지블루 구매했었는데 블랙과 허리 사이즈 차이가 나네요ㅜㅜ 블랙이 허리가 더 작아요 흑흑 허리와 엉덩이 부분이 좀 타이트한데 리뉴얼된 건가요?! 못입을 정도는 아닌데 편안한 핏이. 좋아서...무신사까지 와서 구매한건데.. 아쉽네요! 살 좀 빼서 편하게 입어야죠 뭐 ㅎㅎ",4
핏이 마음에들어요 옷도 편하고 출근룩으로 적당해요,5
너무 벙벙한 와이드가 질리면 입기 좋은 가성비 바지에요,5
어두운 흑청바지라고 생각했는데 좀 더 전체적으로 회색빛으로 어두운 색상은 아니에요! 워싱은 은은해서 넘 이쁨! 그리고 저는 허벅지랑 엉덩이가 커서 정장은 34까지도 입는데요 원래는 31-32정도를 입어서 그냥 넉넉하게 라지 시켰습니다! 근데 제 사이즈면 엠사이즈 사시면 더 이쁠 것 같애요 저한테 좀 큼ㅋㅋ 왜냐하면 허벅지랑 엉덩이부분이 넉넉해서 엄청 편했거든요! 전체적우로 지금 커서 ㅎ 밑위도 되게 길고해서 좋았습니다! 그리고 주머니부분이 알고보니까 되게 편하고 깊더라구요! 손에서 자연스럽게 숙 넣게끔 사선으로 길게 나있어요! 엉덩이나 허벅지나 주머니나 너무 편한 바지! 굳굳 대신 약간 배기팬츠 느낌이나서 그 부분 참고하시면 좋을 듯해요ㅋㅋ 저는 완전 만족만족 편하게 입을 적당한 두께감이라 너무 좋아용!,5
바지핏이 너무 이뻐요 워싱 자연스럽게 이쁘고 만족합니다,5
사진과 색상이 동일해요. 문제없이 편하게 입을 수 있어요,4
175에 80kg 배 나온 아들인데도 잘 맞아요 블랙으로 깔끔하면서도 워싱이 살짝 들어 있어서 멋스럽네요,5
핏이 적당하고 재질도 좋아요 색상도 만족. 뭘 입어도 어울립니다,5
최고에요 항상 잘 입고 있어요!!! 재질도 시원하고 좋습니다ㅎ,5
지금 날씨에 입기에는 조금 더울 것 같아요 긴팔에 입으면 예쁠 것 같네요,5
딱 원하던 스타일의 바지에요 예전에 한번 비슷한 바지 샀다가 통이 이상하게 너무 넓어서 심사숙고해서 골랐는데 핏도 예쁘고 너무 좋습니다,5
딱 원하던 핏입니다. 바지폭도 넉넉해서 입기 편해요.,5
색감 너무 에쁘도 핏도 좋네요 자주 입을거 같아요,5
너무 이뻐요 이번년도에 산 바지중 가장 밈에 들어요!,5
워싱된 부분이 세련되고 웬만한 상의랑 코디햐도 다 잘어울립니다.,5
제가 원하는 핏과 통이여서 어디가서 멋부릴때 굉장히 좋았습니다,5
워싱이 들어가있어서 생지 느낌이 아니여서 좋았어요,5
고등학교 들어가서 살이 많이쪄서 무신사에서 바지를 많이 사면서 얘는 사계절용으로 두루입을려고 주문했어요,5
스트레이트한 핏으로 첼시부츠 신어주면 찰떡입니닷 재질도 고급스러워요!,5
생각보다 너무좋아요 사이즈도 적당하고 색감도 좋아요,5
색감이 너무 맘에들고 생각했던 그대로여서 좋습니다!,5
사진보다 실물이 더 이뻐요 재질도 괜찮고 가성비 좋은거같아요,5
밖에서 입기 딱 좋습니다! 다음에도 재구매 꼭할 것 같아요!!,5
안에 기모가 따뜻해요. 그리고 옷 재질도 좋아요. 만족,5
하체가 짧고 예쁘지않아서 바지 고를 때 신중한데 핏 예쁘고 좋아요 강추합니다 다리도 길어보여요 또 구매 예정,5
색상도 예쁘고 핏도 적당합니다. 편하게 입기 좋은 상품입니다.,5
오버핏이에요~배송도 빠르고 좋아요~추천합니다~,5
저렴한가격에 높은퀄리티입니다!! 어디에나 맞춰입기 편하고요 대만족이죠!!,5
겨울철에 입는게 바지핏이나 너무 이쁜거 같나요 맘에 들어요!!!,5
가성비 있게 입기 좋아요. 색 이쁘고 핏도 이쁘네요,5
키가 작아서 걱정 많이 했는데 사이즈도 아주 굿이고 길이도 딱 맞아요 👍🏻👍🏻 남자친구 사준거라서 친구 커플 만날 때 입혔는데 친구 남자친구도 사주고싶다고 하더라고요 그만큼 진짜 이뻐요 ㅎㅎ 남자친구가 맨날 추리닝만 입고 이상한 짧은 바지만 입었는데 이거 사주니까 엄청 잘 입고 다녀요 ㅎㅎ 감사합니다,5
가격이 착하지만 주머니 디테일이 조금 아쉬워요 안주머니가 짧아서 그게 조금 아쉽습니다,4
핏 이쁘고 편의성 좋아 잘 입겠습니다 또 살겠습니다,5
S이지만 허리가 너무 큽니다. 색상이 블랙보다는 그레이에 가까운 느낌입니다. 옷이 생각보다 두껍고 빳빳합니다. 그래도 입으니까 예쁘네요.,4
S이지만 허리가 너무 큽니다. 색상이 블랙보다는 그레이에 가까운 느낌입니다. 옷이 생각보다 두껍고 빳빳합니다.,4
가격 착해서 구매해봤는데 기장이며 색감이며 마음에 드네요 많이 파세요,5
사람들이 많이 입고 다니는 거 보고 예뻐 보여서 샀는데 배송도 빠르고 사이즈도 딱 뒷굼치에 걸치고 색도 이쁘고 넘 좋네요 ㅎㅎ,5
색감이 너무 예쁘고 사이즈도 괜찮습니다. 다만 지퍼가 조금 빡빡해서 불편해요ㅠ.ㅠ..,4
워싱도 예쁘게 잘돼있고 자주입을거같네요 예쁩니다,5
사진과 동일하게 색감 이쁘게 들어간 세미와이드 흑청입니다,5
"사이즈를 잘못보고 교환했는데, 이제 딱 원하던 핏이네요!!! 허리는 좀 낭낭하지만 다른 부분들은 모두 원하던 사이즈입니다.",5
기본 블랙진이 없어서 이번 블프 기간에 샀는데 싼값에 아주 잘 샀어요,5
딱 제가 원하던 핏입니다 정핏하니까 딱맞네용 다들 이쁜바지 얼렁 겟또 하세용,5
무난한 기본템입니다. 정사이즈에 신축성은 그저그렇습니다.,5
다리가 긴편인데 기장이 딱 너무 좋아요 다른 색상도 구입할래요,5
아주 좋아요 재질도 좋고 잘맞아요 핏도 좋네요 다른색도 사야겠어요,5
핏은 정말 좋습니다 하지만 운동하신분들은 한사이즈 업에서 사세용,5
핏이랑은 정말 괜찮은데 운동해서 허벅지가 두꺼워서 그런가 앉으면 찢어질거같아요,5
사계절 모두 기본템으로 입을 수 있을 것 같습니다,5
"색상, 사이즈 사이트에서 봤던 것과 같고 전체적으로 만족스럽습니다.",5
"색상, 사이즈 사이트에서 봤던 것과 같고 전체적으로 만족스럽습니다.",5
세미와이드라 크게 넓지 않고 디자인도 이쁘네요,5
기장도 생각했던기장이여서 문제는 없었습니다,4
블프세일해서 데님팬츠 하나 필요해서 구매했는데 입어보니까 잘맞는것같아요. 자주 입을것 같네요! 허리 29입는데 잘맞네요,5
생각보다 조금 작긴한데 나름 쫀쫀해서 편하네요,5
블랙사고 마음에 들어서 빈티지 블루도 추가구매했어요.,5
여기 바지가 핏이 맘에 든다해서 두개 샀어요 블프라 잘 샀네염,5
원래 입던 검은 바지 물 빠져서 하나 다시 산다해서 사줬어여 바지 그냥 기본 바지 블프라 잘 샀네얌,5
첫 온라인 구매엿는데 사진과 같이 딱 원햇던 핏과 색입니다 품질도 맘에드네요 많이 파세요,5
기본템으로 입기 좋은 청바지입니다. 약간의 신축성도 있어서 입기 좋네요,5
기본템으로 입기 좋은 청바지입니다. 약간의 신축성도 있어서 입기 좋네요,5
색감 너무 에쁘도 핏도 좋네요 자주 입을거 같아요,5
사진그대로입니다. 적당히잘맞고 정사이즈입니다.,5
사진그대로입니다. 적당히잘맞고 정사이즈입니다.,5
탑텐에 세미와이드랑 치수가 정말 비슷해요 이것도 좋아요,5
너무와이드도아니라 데일리로 입기 좋아요 다만 단추가 부실해요,5
색감도 잘 빠졌고 통도 생각했던만큼 나와어 마음에 들어요ㅎㅎ,5
색감이 사진이랑 비슷하고 우선 핏이 너무 좋아서 두번째 구매 하네요.,5
제가 원하던 데님 느낌이라 정말 만족하면서 입고있습니다,5
유튜브보고 삿어요 이쁩니다 사이즈는 정사이즈에 살짝 작은 느낌들어요,5
키가커서 길이가 맞는 청바지 찾기가쉽지않은데 디자인도 핏도 길이도 아주 좋네요,4
키가커서 길이가 맞는 청바지 찾기가쉽지않은데 디자인도 핏도 길이도 아주 좋네요,5
바지가 이쁘고 가성비가 좋습니다! 하지만 한여름에 입기엔 조금 더울거같아요..!,5
짱짱한 느낌은 아니고 흘러 내리는 스타일입니다. 원하던 스타일이어서 좋아요 잘 입겠습니다~!,5
"배송 빠르고 포장상태 좋음 길이 폭 적당하고, 옷감 좋음 스타일 좋음 만족",4
너무 좋은데요 이뻐요 다음에 산다면 또 살거 같아요,5
디자인도 이쁘고 기장도 맘에 들어서 구입했는데 좋아요 ~ㅎ,5
허리가 살짝 커서 벨트 필요하긴 한데 깔끔하고 좋네요,4
사진과 비슷하고 저렴하게 구매했네요 기분 좋아요,5
옷 너무 이쁘고 좋습니다 다른 색도 사려고 합니다,5
배송 빠르고 기장이 길어서 좋아요!! 정핏이에요!! 감사합니다!,5
"우선 바지 색상이 예쁩니다 배송도 빠른편이고요 젊은층도, 중년층도 두루두루 무난하게 입기 좋은 청바지입니다",4
핏맘에들어요~ 바지 잘 입을게요! 세미와이드 느낌 좋네요,5
색상 디자인 배송 모두 맘에 들어요 잘 입고 있습니다,5
색상 디자인 배송 모두 맘에 들어요 다른삭도 구매 예정입니다,5
허리가 좀 크지만 벨트차면 상관없습니다. 기장도 좋네요.,5
"바지도 상당히 편하고 색감도 이쁘고, 무난하게 입기 좋습니다 ^ㅡ^",5
사이즈도 좋고 칼라감도 이쁩니다!!! 재구매 의향있습니다,5
봄이라 편안한 블랙 데님바지 찾고 있었는데 생각한것처럼 핏도 좋고 편안해서 만족합니다,5
블랙 색상이 사진이랑 차이나지 않고 두께도 요즘같은 날씨에 입기 좋을 것 같습니다.,5
바지핏이 너무 이뻐요 ㅠㅠ 앞으로 자주 입고 다닐거 같아요!! 이쁜 옷 만들어 주셔서 감사합니다!,5
핏이쁘네ㅛ 색감도 딱 찾던거에요 너무 맘에 들어요,5
스트레이트한 핏이어서 첼시부츠랑 찰떡입니다~,5
바지 짱짱하고 색감 이뻐서 좋습니다. 자주 입을 것 같아요.,4
길이 적당하고 핏 예쁘고 색감도 예뻐요 만족합니다,5
가격에 비해 너무 좋습니다. 핏도 괜찮고 어떤 옷이랑 입어도 잘 어울립니다,5
이뻐서두개째구매입니다 좋은옷계속만들어주세요,5
이 가격 이 퀄리티에 옷을 사는건 운이 좋은것 같습니다. 잘 구매합니다~,5
세미와이드 치고 살짝 좁은감은 있는데 핏은 예쁩니딘,3
"사계절용으로 구매했는데, 전체적으로 두께감이 적당해 계절 구분 없이 입기 좋습니다. L 사이즈 기준으로 과하지 않은 세미 오버핏이라 편하게 떨어지면서도 과도하게 부해 보이지 않습니다.",5
핏 이쁘게 잘떨어지고 좋습니다. 다만 퓨어블랙하고 같은 사이즈인데 허리쪽이 더 작은거같아요.,5
아주 마음에 들어요 자주입을거같아요 실물이 이쁨,5
아주이뻐요 가격대비 가성비굿입니다 만족해요,5
가성비만 보고 샀는데 진짜 따뜻하고좋아요. 다른색도 구매했습니더,5
남자친구 선물로 사줬는데 너무 마음에 들어하네요~ 근데 기모가 들어서 그런건지 생각보다 작아용,4
딱 사이즈 길이 좋은거 같아요 기장길지도 않음 두깨적당,5
핏이 과하지않고 깔끔해서 이쁘네요 추천합니다,5
"핏이 여유롭게 떨어져 편하게 입기 좋고, 허벅지와 힙 라인이 자연스럽게 정리돼 만족스럽습니다. 기모 버전이라 겨울에도 따뜻하고 원단도 탄탄합니다. 색감은 화면과 거의 동일해 데일리로 활용하기 좋습니다.",4
전체적인 사이즈는 딱 맞는데 허리가 좀 크네요. 그외 색감도 화면과 같습니다,5
무난하게 입을 바지로 구매했는데 만족스럽고 사진과 동일합니다 개추줍니다,5
허리에 사이즈를 맞추니까 길이가 길어졌지만 잘 산거 같아요,4
177 64 사이즈맞아요 바지는 약간 딱붙고 밑단이 넓은편,4
이쁘게 잘 샀습니다. 너무 이뻐요 휘뚜루마뚜루 가능,5
이 가격에 이런 퀄리티면 그냥 사야죠.막 입기 좋아서 여러 벌 쟁여두고 싶은 바지입니다.,4
색감은 상품 사진과 동일해요! 밑으로 내려오눈 핏감 자체도 좋아요 길이감도 발등 덮이는 정도로 적당히 내려옵니다!,5
배송빠르고 하나구입했다가 너무좋아서 다른색상구입했어요,5
핏이쁘고 기모있어서너무따듯해요 겨울바지로최고입니다!,5
사이즈 선택시 한치수 크게 시키는걸 추천합니다. 생각보다 너무 정사이즈라 여유가 없네요. 또한 신축성이 없기때문에 크게 주문하세요. 색상은 화면과 비슷해요ㅎㅎ,4
사진과 같이 핏이 좋습니다. 허리가 딱 맞아서 흉통이 큰 사람은 자기 사이즈보다 한 치수 크게 사는것도 방법입니다,5
에 비해서 허리가 가늘고 하체가 좀 있는편이라 와이드 팬츠나 세미 와이드 팬츠를 주로 입는데 다행히 꽉 끼진 않네요 다만 세미 와이드라기엔 약간일자핏 나옵니다 참고하세요,4
키에 비해서 허리가 가늘고 하체가 좀 있는편이라 와이드 팬츠나 세미 와이드 팬츠를 주로 입는데 다행히 꽉 끼진 않네요 다만 세미 와이드라기엔 약간일자핏 나옵니다 참고하세요,4
바지 기장도 마음에 들고 색상도 너무 예쁘네요~ 좋습니다~=,5
마감 좋아요 옷이 이뻐요 핏이 좋아요 전반적으로 좋아요,5
이 가격대에서 이정도 퀄리티? 절대 없습니다 너무 만족하고 잘 입을게요!,5
핏이랑 색상은 정말 예쁘게 나왔어요. 하지만 신축성이나 옷에 탄력이 없어서 살짝 불편한 점이 너무 아쉬워요 ㅠㅠ,3
기장도 잘 맞고 핏도 좋아요 너무 만족하는 중입니다,5
"색감 예쁘고, 기모로 두께가 있는데도 핏도괜찮음.",5
사이즈도 적당하고 데일리로 신기에 좋은거 같습니다,5
핏 이쁘게 떨어집니다 소재도 괜찮습니다 마무리,5
"핏도 적당하고, 디자인도 이뻐서 자주 입을거 같아요!",5
"색감도 이쁘고, 핏도 괜찮아서 자주 입을거 같아요",5
사이즈도 잘 맞고 디자인도 색감도 좋네요 가성비 최고,5
기모는 더울것 같아서 사계절용으로 샀어요. 사진이랑 똑같이 예뻐요,5
편하네요. 색상도 예쁘고 무슨 상의든 잘 어울리는 바지인 것 같아요.,5
가격 착하고 디자인도 이쁘고 제몸엔 핏이 아쉽지만 제품은 좋아요,5
별 생각안하고 샀는데 핏좋고 스타일 좋고 옷이 정말 예쁘다,5
원하던 핏감은 아니였지만 이쁘고 괜찮습니다 대신 바지가 신축성이 별로에여,4
생각보다 퀄리티 좋고 핏도 예뻐요! 평소 M 입는데 정사이즈로 딱 맞았어요. 배송도 빠르고 만족합니다,5
세일때 구매 해서 좋은 가격에 좋은 옷 구매해서 좋습니다,5
가격 굿 질도 좋고 핏도 좋고 배송 빠르고 다 만족이에요,5
디자인과 재질 그리고 색감까지 가성비 최고입니다.,5
데일리입기 너무좋은바지 편하고 좋아요 모든색상 구매할예정,5
사진이랑 색깔과 사이즈가 비슷하고 편하게 입기 좋아요,5
억수로 편하고 재질이 마음에듭니다 사이즈도 정사이즈구요,5
너무너무 이쁘고 맘에 들어요 핏도 좋고 사이즈도 잘맞고 색감도 예쁩니다,5
적당히 두껍고 튼튼합니다 무릎 나갈일도 없을것 같고요 이뻐요,5
사이즈 하나 큰 걸로 사서 입으세요.. 조금 불편해요,5
서계절 용으로 구매해서 그런지 많이 얇네요. 색은 너무 이쁘고 사이즈도 딱 좋아요,4
색상 예쁩니다! 세미 와이드라서 떨어지는 라인이 좋아요! 한 치슈 크게 사도 예쁘게 잘 맞을것 같아요 ㅎㅎ,5
착용감 편하도 이쁩니다. 다음에 또 구매 할꺼같네여,5
착용감 편하도 이쁩니다. 다음에 또 구매 할꺼같네여,5
허리가 살짝 큰거 말고는 다른 사이즈는 딱인거 같아서 좋아요!!,5
계단 올라갈때 약간 불편스 합니다. 워싱굿굿. 디자인 넘 좋은데 뭔가 입으면 딱딱한 느낌이 들었네요.,5
사이즈도 알맞게 잘 나온거 같고 생각보다 편하고 좋아요,4
허리 사이즈가 커여 핏은 이쁘구 기모라 따듯해요 추천!!,5
핏도 예쁘고 색감도 좋고 마감처리도 깔끔해요~ 기모라 따뜻할거같아요,4
이쁘게 핏이 떨어져서 좋아요 한겨울에는 추울수도 있는데 안에 내복입으면 될거 같네요,5
가성비로 좋아요 흑청 데님 사고 싶어서 사봤는데 예쁘네요,5
길이가 긴편인데 신발 신었을때 뒤굽 아래까진 안내 려옴 신축성은 없으나 신체 사이즈보다 2~3cm 작은 정도는 상관없어 보임 엉덩이쪽 잘 맞고 통은 적당히 있어 핏이 좋습니다,4
사이즈 너무 좋습니다 가성비 좋은모델같아요 또이용할게요~~,3
핏이 너무 이쁘고 재질도 좋은거 같아서 맘에 쏙 들어요~,5
뭐랄까 전체적으로 애매합니다. 핏도 그렇고 색감도 그렇고 잘 활용 하시면 괜찮을 수도 있는데 그냥 애매합니다.,3
기존에도 구매했던 블랙진이 너무 맘에들어서 추가 구매했어요. 역시나 최고입니다..,5
나쁘지않고 색감도 그렇고 핏도 괜찮고 따스하고 좋습니다.,5
색감 이쁘고 신축성도 좋아서 편하게 입어요! 기장도,5
좋아요 ㅎㅎ 추천드립니다 아주 딱 맞아요 !! 색감도 너무좋고 재질도 너무 좋아용,5
좋아요 ㅎㅎ 추천드립니다 아주 딱 맞아요 !! 색감도 너무좋고 재질도 너무 좋아용,5
색상도 마음에 들고 핏도 아주 좋아서 다리가 길어보입니다,5
옷이 아주 예쁘고 좋아요 가격도 저렴하고 굿입니다,5
다좋은데 다리부분에 신축성이너무 없어서 다리를 들어올릴때 너무불편하대요,4
정사이즈로 핏도 잘나와서 입기 편하네요 좋습니다,5
입으면 괜찮아요 가격이 저렴해요~ 그만큼 저렴한 느낌이 있어요,5
색감이 너무 이쁘고 세미와이드라 핏도 너무 좋습니다,5
세미 와이드 바지라 그런지 너무 펑퍼짐하지도 않고 딱 좋습니다~,5
이 제품 처음 구매해보았는데 편하고 예뻐서 좋습니다!,5
생각보다 두껍거 퀄리티가 좋아서 전체적으로 만족합니다.,5
핏도 너무 마음에 들고 옷 색감도 좋습니다 자주 입을거 같아요,5
핏 이쁘고 기모들어가서 한겨울이 입기 좋아요 굿굿,5
너무 와이드하지않고 일자로 이쁘게 떨어져서 이뻐요,5
사이즈표에 비해 허리가 좀 작은 것 같아요.. 늘어나길 빌면서 입어야겠어요 기본 세미 와이드 핏 입니다,3
처음구매했는데 보온성도좋고 핏도아주이쁩니다,5
사이즈도 널널하고 딱맞아서 마음에 들어요!재구매 예정,5
빠른 배송 너무 좋습니다. 너무 맘에들어요. 디자인 깔끔합니다.,5
가격도 저렴한데 옷 마무리 무새나 퀄리티가 좋아요!,5
보기엔 좋은데 편하진 않아요 신축성이 없어서 움직임이 불편하네요 주머니에 뭐라도 넣으면 더 불편해요 음.. 뭔가 제품 잘못은 아니지만 손이 안갈것 같아요 세미와이드핏이라기엔 스트레이트 같아보이기도..,3
가성비 대비 너무 좋아요. 배송도 빠르고 그냥 편하게 코디하기도 좋아요,5
전체적으로 가성비 좋은제품이라 구매하였습니다,4
무난하게 가성비로 입기 좋은거같습니다 추천합니다,5
핏이 이뻐서 무난하게 입기 좋아요 기모도 따뜻해서 좋아요,5
핏이 예쁘고 가격이 저렴해요 색도 사진과 똑같아서 예뻐요,5
배송도 진짜 빠르고 핏도 길이도 딱 맘에 들어요옹,5
아 너무 좋고 너무 편하고 너무 예쁜 청바지..! 자주 입을 것 같아용,5
전체적으로 좋았어요. 나중에 또 살 생각 있어요. 추천합니다.,5
마감도 좋고 핏도 생각한것처럼 나왔습니다 재구매 의사 있습니다,5
좀 작을줄 알았는데 딱 맞게 입을 수 있을 것 같고 냄새가 좀 있지만 세탁맡기면 사라질 것 같아요,5
이쁘네요오굿굿 잘 입겠습니다 가성비 최고네여,5
저 스펙에 허벅지가 조금 핏하긴한데 그래도 가격대비 품질이나 핏자체는 괜찮네요 잘입겠습니다,4
가격대비 바지의 재질이 탄탄해서 좋았고 옷 핏이 이뻐서 맘에 들었습니다.,4
입었을때 핏이 세미 와이드라 그런지 부담 스럽지 않아서 좋고 색감 맘에 듭니다 ㅎㅎ,4
허리 사이즈가 좀 넉넉하지만 벨트하니 간지나게 예쁘네요,5
편하게 잘 입고있어요 블랙 색상이라 웬만해서 다 잘 매칭됨,5
제가 통 넓은 바지만 있어서 딱 떨어지는 핏 바지 처음 구매해봤는데 너무 만족입니다!ㅎ,5
디자인 핏은 좋은데 스판이 없어서 조금 불편합니다,3
키 183인 고등 아이 입어보니 바지 길이 줄이지 않고 이쁘게 딱 맞네요~ 키179에 아이보다 다리 짧은 체형의 아빠는 입어보니 바지가 길어서 수선이 필요해 보였습니다ㅋ 참고하세요!,5
색감 매우 이쁩니다... 세미 오버핏? 으로 핏도 깔금하게 나옵니다. 매우 만족해요,5
생각했던것 보단 크지만 적당하게 입기 괜찮은것 같아요,4
사이즈넉넉해요 허리가조금커요 이뻐요 원단도톰해요,5
기장은 조금 길지만 허리나 엉덩이는 상당히 편합니다.,5
조금 예상한거보다 색이 밝긴한데 그래도 이쁘고 좋아요,5
색이 생각한거보다 밝은 점이 아쉽긴해도 이쁘고 재질도 좋아요,5
이브랜드 밝은 청바지 사고나서 핏이랑 기장 모두 맘에들어 어두운색 청바지도 구매했습니다 믿고 사는 브랜드네요,5
길이랑 허벅지 둘 다 잘 맞네요! 하나 더 구매 예정이에요 색상은 좀 밝아요,5
사진이랑 똑같아요 원하던 핏이라 만족합니다 잘 입겠습니다,5
저한테는 바지 폭과 기장이 너무 크지 않고 아주 적당합니다.,5
요런 데님 흑청 필요했는데 잘 입을수있을듯해요,5
"사진이 너무 밝게 나와서 블랙이 아닌거 처럼 보이지만, 실제로 보면 블랙입니다!",5
바지 핏 진짜 미쳤내요 색감도 미쳤고 제가 몇달간 고민해서 찾던 바지가 여깄네요,5
이겁니다 그냥 이거에요 핏도 래전드고 색감도 레전드입니다 역사를 쓸 바지,5
사이즈 딱맞고 핏도 저한테잘맞는것같아요 신축성 없는건 조금 아쉬워요🥲,5
4개나 샀습니다. 너무 편하고 사이즈도 잘 맞네요.,5
4개나 샀습니다. 너무 편하고 사이즈도 잘 맞네요.,5
사이즈도 적당하고 핏도 깔끔하니 잘 떨어져서 좋았어요,5
기장이 어떨지 고민했는데 딱 예쁘게 핏이 나와서 좋았어요,5
세미와이드 핏의 정석적인 느낌이네요 블랙 세미와이드 찾으시면 추천드립니다 제가 블랙이 필요해서 구매하긴 했는데 개인적으로는 블랙워싱이 더 이쁜 것 같네요,5
핏이 예쁘고 배송 빨라서 좋아요. 사이즈도 알맞게 잘 나온것 같아요,5
바지 색깔 이뻐서 조아요 기장은 좀 긴데 수선 하면될듯,5
너무 깔끔하고 예뻐요 ! 어디에서든지 예쁘게 입을 수 있을 것 같습니다,5
딱 깔끔한 세미 와이드 데님 조금 얇지만 입기 편합니다,5
색감 사이즈 길이 전부 다 좋아요! 너무 맘에 드네용,5
재질도 좋고 색감도 되게 이뻐요!! 너무 얇지도 않아서 겨울까지도 잘 입을게요,5
좋은것 같아요 잘 입겠습니다. 소재도 좋고 튼튼한것같네요,5
배송도 빠르고 옷이 진짜 너무이쁩니다 최고에요,5
와이드라 편하고 신축성도 있어요 주머니가 사선이라 진짜 편합니다,5
세미 와이드의 정석인 핏이며 워싱이 이쁘게 들어가있습니다.,5
"흑청데님 사고 핏이 맘에들어 똑같은 치수로 구입했는데 먼가 달라서 수선집가서 길이재보니 허리가 1인치가 커서 줄여야 했고, 기장도 조금기네요. ㅡㅡ 대량생산이라 그런가요? 이점이 아쉽네요..",3
청바지가 화면으로 볼때보다 훨씬 이뻐요! 강추추,5
